	danceability	energy	loudness	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
1185	0.546	0.607	-7.001	0.0262	0.0979	0.0	0.0967	0.115	112.085	277506.0
1186	0.627	0.768	-7.775	0.0625	0.468	0.0	0.126	0.802	100.071	216693.0
1187	0.69	0.674	-5.866	0.0471	0.201	0.00612	0.114	0.713	98.851	255187.0
1188	0.712	0.762	-4.307	0.0326	0.026	0.0	0.0981	0.842	103.032	260560.0
1189	0.375	0.893	-4.097	0.0406	0.000509	0.0	0.187	0.434	174.323	258773.0
1190	0.737	0.858	-5.387	0.0346	0.00229	1.81e-05	0.162	0.908	117.313	216453.0
1191	0.683	0.517	-7.09	0.0509	0.1	0.0	0.0727	0.527	138.007	213853.0
1192	0.707	0.813	-4.515	0.0571	0.0863	0.0	0.168	0.722	124.921	238627.0
1193	0.596	0.738	-3.109	0.0411	0.109	0.0	0.0947	0.461	127.961	217347.0
1194	0.892	0.714	-6.055	0.141	0.201	0.000234	0.0521	0.817	100.972	267267.0
1195	0.51	0.849	-5.41	0.0697	0.0623	0.0	0.104	0.318	124.954	210240.0
1196	0.652	0.669	-7.663	0.037	0.0639	3.83e-06	0.0671	0.834	116.088	278000.0
1197	0.452	0.574	-8.336	0.31	0.246	0.0	0.189	0.58	92.791	207187.0
1198	0.533	0.967	-2.543	0.0995	0.00791	0.0	0.336	0.782	142.018	186813.0
1199	0.719	0.922	-6.091	0.0338	0.523	0.000163	0.0867	0.964	133.113	260893.0
1200	0.768	0.82	-4.63	0.0474	0.179	0.0	0.689	0.625	129.965	213293.0
1201	0.875	0.649	-5.754	0.0433	0.429	0.00237	0.0704	0.833	140.031	194693.0
1202	0.596	0.688	-6.367	0.0345	0.196	0.0	0.121	0.817	172.837	204867.0
1203	0.549	0.242	-11.692	0.038	0.809	8.1e-05	0.127	0.286	144.211	180304.0
1204	0.499	0.308	-11.692	0.0264	0.754	0.000943	0.124	0.0706	75.91	310267.0
1205	0.454	0.913	-4.008	0.107	0.408	0.000271	0.248	0.521	137.688	293183.0
1206	0.613	0.912	-4.638	0.0328	0.0378	3.65e-05	0.52	0.733	131.968	268240.0
1207	0.631	0.863	-7.988	0.035	0.126	2.32e-05	0.0311	0.747	105.587	203853.0
1208	0.574	0.288	-9.146	0.0292	0.786	0.0	0.103	0.478	142.83	183880.0
1209	0.599	0.47	-8.356	0.0376	0.38	0.0	0.111	0.298	127.177	273707.0
1210	0.542	0.599	-6.281	0.0276	0.201	0.0	0.0486	0.394	117.993	204653.0
1211	0.584	0.76	-7.369	0.0359	0.0205	7.25e-06	0.1	0.325	104.101	341067.0
1212	0.629	0.795	-6.02	0.0278	0.136	5.44e-06	0.132	0.6	110.583	190080.0
1213	0.607	0.934	-4.217	0.0314	0.0327	0.0	0.0909	0.568	122.01	201547.0
1214	0.54	0.838	-7.95	0.0401	0.00365	0.0985	0.111	0.813	128.429	309733.0
1215	0.656	0.978	-3.676	0.0443	0.0488	0.00242	0.0475	0.749	110.001	258107.0
1216	0.333	0.457	-7.295	0.0307	0.241	0.0399	0.16	0.279	172.143	203360.0
1217	0.705	0.927	-5.942	0.0426	0.0703	0.0	0.0661	0.962	138.017	231533.0
1218	0.421	0.98	-2.201	0.0887	0.0727	0.0	0.459	0.509	139.36	268720.0
1219	0.762	0.665	-7.623	0.0559	0.308	5.86e-05	0.0803	0.636	120.057	207600.0
1220	0.66	0.893	-8.324	0.0758	0.0211	0.305	0.718	0.757	98.262	224933.0
1221	0.425	0.922	-2.6	0.0412	0.0174	0.0	0.104	0.564	156.045	204661.0
1222	0.785	0.903	-4.184	0.21	0.258	0.0	0.169	0.565	139.98	193234.0
1223	0.747	0.716	-2.457	0.075	0.135	0.0	0.251	0.751	125.008	210627.0
1224	0.606	0.847	-5.974	0.382	0.00362	0.00123	0.785	0.471	126.272	169373.0
1225	0.308	0.464	-9.032	0.0279	0.418	2.49e-06	0.143	0.318	103.734	213333.0
1226	0.661	0.973	-2.994	0.037	0.11	1.74e-05	0.617	0.75	108.037	232827.0
1227	0.633	0.976	-5.362	0.0519	0.00281	1.29e-05	0.382	0.493	142.027	197124.0
1228	0.526	0.882	-4.006	0.0509	0.0014	0.0	0.144	0.424	144.982	211493.0
1229	0.425	0.954	-3.756	0.0476	0.00414	0.0	0.0555	0.933	178.043	243160.0
1230	0.761	0.716	-5.8	0.056	0.396	0.0	0.0771	0.649	119.41	245400.0
1231	0.804	0.765	-7.392	0.0436	0.0746	6.59e-06	0.326	0.611	105.013	184000.0
1232	0.7	0.587	-9.228	0.0324	0.149	8.47e-05	0.0979	0.862	140.495	242427.0
1233	0.503	0.322	-13.307	0.0288	0.0951	0.0069	0.24	0.299	113.504	249004.0
1234	0.853	0.606	-4.596	0.0713	0.0561	0.0	0.313	0.654	94.759	227600.0
1235	0.481	0.782	-8.145	0.0717	0.0102	1.77e-06	0.127	0.648	169.985	295800.0
1236	0.647	0.676	-9.893	0.0288	0.0473	0.000497	0.0381	0.797	120.061	241030.0
1237	0.593	0.368	-12.257	0.0337	0.615	0.0	0.0905	0.484	128.8	201427.0
1238	0.552	0.702	-5.707	0.157	0.117	2.06e-05	0.105	0.564	169.994	178427.0
1239	0.625	0.726	-11.402	0.0444	0.0158	0.000169	0.0625	0.507	124.945	280400.0
1240	0.617	0.267	-10.852	0.0298	0.276	0.0036	0.135	0.132	114.926	333720.0
1241	0.58	0.265	-15.267	0.0317	0.796	0.00019	0.11	0.583	154.595	189827.0
1242	0.716	0.541	-7.909	0.149	0.0021	0.0	0.115	0.387	139.978	247055.0
1243	0.457	0.297	-12.511	0.0306	0.686	0.000107	0.109	0.333	120.021	354880.0
1244	0.662	0.976	-3.018	0.0306	0.00302	0.000171	0.0751	0.753	127.014	183747.0
1245	0.63	0.625	-5.088	0.0252	0.231	0.0	0.0765	0.683	167.998	234960.0
1246	0.751	0.834	-5.444	0.0437	0.3	1.77e-05	0.355	0.894	95.053	211160.0
1247	0.748	0.492	-8.584	0.0498	0.151	0.0	0.146	0.483	145.097	144000.0
1248	0.828	0.492	-9.744	0.0276	0.0644	0.00428	0.128	0.789	120.151	257800.0
1249	0.573	0.683	-6.644	0.176	0.461	0.0	0.0935	0.817	169.519	142787.0
1250	0.749	0.562	-8.45	0.0281	0.215	1.1e-06	0.105	0.807	115.008	253296.0
1251	0.713	0.802	-7.055	0.0561	0.0435	0.00377	0.309	0.343	100.001	226739.0
1252	0.487	0.519	-7.249	0.0296	0.191	0.0	0.134	0.154	82.947	221053.0
1253	0.502	0.305	-16.011	0.0339	0.484	3.55e-06	0.117	0.248	131.242	291400.0
1254	0.723	0.872	-3.617	0.0586	0.192	0.000154	0.0814	0.544	128.038	204798.0
1255	0.687	0.537	-7.639	0.0305	0.561	0.0	0.107	0.264	120.023	257160.0
1256	0.644	0.728	-8.074	0.43	0.0691	0.0	0.148	0.578	164.975	98745.0
1257	0.627	0.641	-10.283	0.0299	0.216	0.0	0.383	0.712	96.308	239093.0
1258	0.732	0.907	-5.507	0.0378	0.141	0.0	0.692	0.981	135.979	177400.0
1259	0.399	0.375	-12.314	0.0272	0.654	0.0	0.189	0.735	180.398	209533.0
1260	0.703	0.831	-6.517	0.0442	0.0513	0.00211	0.137	0.533	102.11	172000.0
1261	0.596	0.706	-5.562	0.0261	0.359	0.0	0.36	0.705	146.095	233880.0
1262	0.618	0.643	-7.975	0.0288	0.71	9.79e-05	0.0975	0.806	139.963	271107.0
1263	0.603	0.774	-6.066	0.0428	0.0288	0.051	0.0533	0.48	124.994	238267.0
1264	0.633	0.922	-4.842	0.0454	0.116	0.000465	0.071	0.686	84.11	243533.0
1265	0.783	0.649	-4.127	0.0322	0.0209	0.00482	0.067	0.665	103.997	206093.0
1266	0.586	0.624	-5.946	0.113	0.0153	1.78e-06	0.133	0.267	68.976	185863.0
1267	0.576	0.867	-2.392	0.0681	0.0638	1.31e-05	0.109	0.732	135.022	162093.0
1268	0.667	0.719	-5.371	0.0346	0.00285	8.1e-05	0.0736	0.717	100.021	237520.0
1269	0.515	0.835	-3.564	0.0293	0.00146	0.000235	0.101	0.457	94.015	215160.0
1270	0.34	0.926	-2.715	0.0738	0.00844	0.0	0.323	0.354	176.008	211613.0
1271	0.642	0.722	-13.031	0.0375	0.0444	0.00388	0.122	0.836	172.406	207440.0
1272	0.591	0.764	-5.484	0.0483	0.0383	0.0	0.103	0.478	169.928	141806.0
1273	0.741	0.903	-7.38	0.0595	0.14	0.000104	0.158	0.885	125.007	277853.0
1274	0.505	0.876	-6.107	0.0772	0.00375	6.06e-06	0.138	0.443	93.841	235107.0
1275	0.593	0.642	-7.284	0.0299	0.313	0.000582	0.0804	0.736	76.403	239440.0
1276	0.443	0.537	-8.643	0.0259	0.206	0.0	0.132	0.194	77.46	305760.0
1277	0.731	0.794	-5.126	0.0522	0.0323	2.59e-05	0.112	0.356	139.994	220454.0
1278	0.451	0.873	-4.711	0.19	0.171	0.0	0.327	0.589	119.918	196520.0
1279	0.636	0.873	-4.672	0.071	0.0407	1.27e-06	0.0372	0.908	165.071	192427.0
1280	0.63	0.95	-4.012	0.0806	0.000915	6.51e-06	0.373	0.858	143.866	280627.0
1281	0.617	0.717	-7.858	0.153	0.00564	0.0	0.408	0.49	103.992	311867.0
1282	0.637	0.912	-5.728	0.0438	0.0385	4.26e-05	0.136	0.219	124.994	197760.0
1283	0.331	0.885	-6.606	0.0923	0.205	0.0	0.123	0.589	175.293	236960.0
1284	0.8	0.875	-4.952	0.0338	0.0615	2.79e-06	0.13	0.882	100.033	233533.0
1285	0.584	0.778	-5.493	0.0368	0.283	0.0	0.0836	0.597	112.109	280973.0
1286	0.529	0.843	-6.908	0.0616	0.0628	0.000827	0.0608	0.188	117.662	310333.0
1287	0.566	0.912	-4.198	0.0629	0.00051	0.0	0.215	0.644	134.994	240600.0
1288	0.722	0.595	-9.928	0.0415	0.284	0.00054	0.0694	0.738	79.981	217827.0
1289	0.793	0.937	-4.622	0.0324	0.0304	0.0	0.182	0.956	124.998	217760.0
1290	0.565	0.862	-3.715	0.0326	0.0014	0.0	0.105	0.647	122.994	229040.0
1291	0.489	0.693	-4.952	0.0427	0.0182	5.63e-06	0.304	0.453	185.758	265320.0
1292	0.731	0.7	-6.211	0.0275	0.328	0.0	0.278	0.54	94.037	253173.0
1293	0.756	0.747	-5.407	0.046	0.0048	0.00536	0.588	0.0687	134.935	200947.0
1294	0.37	0.898	-4.934	0.0529	0.000986	0.0	0.0855	0.469	102.842	229667.0
1295	0.72	0.838	-3.53	0.0523	0.0962	7.27e-06	0.0959	0.681	127.943	181133.0
1296	0.739	0.619	-6.669	0.162	0.0572	0.0	0.105	0.58	112.961	222787.0
1297	0.578	0.894	-5.42	0.0296	0.0103	2.66e-06	0.216	0.741	165.98	347107.0
1298	0.626	0.799	-6.612	0.046	0.000358	0.00155	0.36	0.369	98.992	274213.0
1299	0.446	0.701	-4.179	0.0295	0.0298	8.89e-06	0.0931	0.394	159.958	237000.0
1300	0.611	0.797	-7.627	0.0533	0.00543	0.00137	0.26	0.518	120.041	218107.0
1301	0.628	0.639	-5.46	0.0435	0.00162	0.0	0.354	0.493	108.045	185773.0
1302	0.508	0.529	-12.158	0.0487	0.237	0.849	0.0824	0.178	177.026	238644.0
1303	0.569	0.716	-4.871	0.0297	0.0124	0.0	0.0727	0.307	111.946	250453.0
1304	0.359	0.928	-4.915	0.147	2.42e-05	0.000687	0.114	0.265	163.976	188769.0
1305	0.532	0.911	-4.996	0.0402	0.000543	0.000266	0.231	0.558	115.99	243405.0
1306	0.491	0.616	-5.262	0.0294	0.13	0.0	0.0687	0.171	135.943	248387.0
1307	0.714	0.976	-7.349	0.0548	0.0284	0.00695	0.756	0.577	121.89	255373.0
1308	0.634	0.677	-7.278	0.0304	0.0117	0.00103	0.126	0.558	135.012	240867.0
1309	0.584	0.849	-3.975	0.0336	0.0291	0.0119	0.283	0.38	125.998	225587.0
1310	0.536	0.89	-5.222	0.0601	0.000354	0.00165	0.133	0.205	115.998	252653.0
1311	0.735	0.873	-3.493	0.0402	0.025	3.27e-06	0.265	0.586	108.021	224960.0
1312	0.556	0.811	-6.939	0.0431	0.246	1.86e-05	0.109	0.561	95.111	253840.0
1313	0.737	0.694	-5.189	0.041	0.014	0.00455	0.0759	0.927	104.014	228760.0
1314	0.779	0.87	-13.141	0.0574	0.00644	0.0107	0.0399	0.555	102.689	241920.0
1315	0.504	0.794	-5.861	0.0659	0.000723	0.0206	0.14	0.801	157.89	313267.0
1316	0.775	0.816	-5.534	0.0281	0.164	0.0	0.126	0.753	98.219	214333.0
1317	0.527	0.817	-5.036	0.0353	0.0213	2.04e-05	0.16	0.516	95.98	220613.0
1318	0.523	0.714	-6.021	0.0367	0.658	5.2e-06	0.0785	0.659	78.211	216120.0
1319	0.235	0.78	-6.764	0.0401	0.000296	0.0194	0.12	0.563	186.923	293933.0
1320	0.653	0.964	-4.261	0.0582	0.00316	0.00512	0.144	0.87	126.928	209267.0
1321	0.541	0.812	-3.764	0.0336	0.203	0.0	0.42	0.607	141.056	201627.0
1322	0.791	0.565	-3.933	0.0439	0.0623	0.0	0.156	0.181	99.961	156347.0
1323	0.841	0.659	-3.898	0.145	0.0575	0.0	0.142	0.469	119.98	345600.0
1324	0.808	0.786	-6.897	0.0447	0.00928	0.0701	0.0574	0.899	96.987	191240.0
1325	0.813	0.949	-2.563	0.0336	0.486	9.75e-06	0.112	0.792	115.061	227707.0
1326	0.687	0.723	-4.751	0.0709	0.122	0.00102	0.573	0.432	76.0	448573.0
1327	0.629	0.841	-4.323	0.0576	0.0199	0.0	0.324	0.691	115.035	212323.0
1328	0.539	0.492	-15.657	0.0304	0.183	0.000507	0.122	0.689	90.943	286400.0
1329	0.5	0.847	-4.222	0.0417	0.00125	0.0	0.0875	0.716	125.964	243493.0
1330	0.802	0.073	-18.369	0.0778	0.737	0.803	0.0912	0.151	109.989	130952.0
1331	0.622	0.849	-5.522	0.0315	0.00359	0.0	0.364	0.901	130.009	189493.0
1332	0.706	0.756	-4.405	0.0845	0.0392	0.0	0.18	0.676	97.098	197289.0
1333	0.605	0.167	-22.181	0.0351	0.806	0.971	0.126	0.0762	120.004	203000.0
1334	0.673	0.71	-7.644	0.0437	0.125	0.0	0.122	0.684	115.866	236133.0
1335	0.815	0.605	-9.118	0.0368	0.033	0.684	0.114	0.795	102.642	259893.0
1336	0.713	0.678	-3.525	0.102	0.273	0.0	0.149	0.734	138.009	271333.0
1337	0.266	0.54	-6.742	0.0332	0.498	0.0	0.0939	0.33	155.473	285000.0
1338	0.126	0.594	-9.547	0.0426	0.274	0.0964	0.173	0.0937	90.214	232500.0
1339	0.482	0.9	-3.154	0.0459	0.000817	0.0	0.124	0.351	130.996	238330.0
1340	0.581	0.882	-4.358	0.0382	0.00215	1.84e-06	0.146	0.478	127.972	213270.0
1341	0.73	0.932	-4.192	0.141	0.00286	0.0709	0.059	0.814	124.982	201160.0
1342	0.618	0.443	-9.681	0.0526	0.469	0.0	0.0829	0.167	119.949	198853.0
1343	0.492	0.845	-6.614	0.0495	0.000157	0.0659	0.347	0.459	126.131	283227.0
1344	0.624	0.625	-14.53	0.0531	0.218	0.00109	0.0773	0.93	176.005	280960.0
1345	0.686	0.818	-5.111	0.241	0.0374	0.0	0.329	0.633	83.182	293800.0
1346	0.533	0.967	-2.543	0.0995	0.00791	0.0	0.336	0.782	142.018	186813.0
1347	0.52	0.505	-7.197	0.0276	0.201	1.08e-06	0.144	0.441	131.909	212945.0
1348	0.688	0.782	-12.291	0.034	0.000235	0.666	0.0955	0.77	127.822	264307.0
1349	0.596	0.253	-14.369	0.0349	0.896	5.17e-05	0.102	0.368	95.162	188878.0
1350	0.612	0.822	-4.057	0.0326	0.12	1.41e-06	0.135	0.786	143.845	210644.0
1351	0.549	0.547	-10.119	0.0328	0.0532	0.321	0.0655	0.287	81.051	285267.0
1352	0.627	0.716	-7.175	0.0352	0.127	0.0	0.0344	0.734	101.99	186067.0
1353	0.535	0.951	-5.859	0.0373	0.0174	9.61e-06	0.345	0.444	120.72	304080.0
1354	0.255	0.393	-10.654	0.0278	0.0577	0.00361	0.113	0.118	76.426	229120.0
1355	0.458	0.843	-4.524	0.0367	0.0427	1.49e-05	0.116	0.269	81.593	243200.0
1356	0.572	0.835	-6.219	0.0317	0.171	0.000377	0.0702	0.795	129.981	241600.0
1357	0.618	0.741	-3.95	0.031	0.17	0.0	0.0822	0.296	118.984	235267.0
1358	0.529	0.948	-3.527	0.0474	0.258	9.35e-06	0.283	0.65	146.024	238000.0
1359	0.648	0.631	-5.662	0.103	0.377	0.0	0.12	0.142	105.989	349933.0
1360	0.726	0.589	-7.754	0.0397	0.0933	3.59e-05	0.0834	0.473	93.004	289893.0
1361	0.378	0.538	-8.122	0.0305	0.0439	0.0148	0.338	0.418	91.433	229653.0
1362	0.638	0.676	-10.161	0.0326	0.554	0.00181	0.289	0.61	97.076	273160.0
1363	0.577	0.845	-3.003	0.0521	0.0781	0.0	0.114	0.458	137.992	184320.0
1364	0.364	0.648	-7.639	0.0271	0.083	3.1e-06	0.14	0.523	78.929	277653.0
1365	0.565	0.913	-3.618	0.0328	0.0363	4.31e-05	0.372	0.478	119.995	239613.0
1366	0.224	0.589	-5.627	0.0301	0.00489	0.0	0.136	0.0852	66.599	223920.0
1367	0.514	0.261	-14.968	0.0436	0.764	0.128	0.0911	0.201	134.811	305266.0
1368	0.594	0.889	-4.853	0.0282	0.298	0.0	0.104	0.875	99.997	237133.0
1369	0.765	0.502	-7.393	0.0321	0.119	0.0011	0.171	0.836	144.204	289440.0
1370	0.539	0.492	-15.657	0.0304	0.183	0.000507	0.122	0.689	90.943	286400.0
1371	0.56	0.861	-4.383	0.033	0.00283	4.98e-05	0.229	0.561	124.917	184693.0
1372	0.618	0.374	-7.524	0.0298	0.18	0.0	0.182	0.202	95.92	173867.0
1373	0.828	0.492	-9.744	0.0276	0.0644	0.00428	0.128	0.789	120.151	257800.0
1374	0.646	0.77	-6.596	0.226	0.00249	0.0	0.0715	0.681	99.165	236133.0
1375	0.542	0.793	-8.203	0.053	0.0423	3.95e-06	0.0814	0.708	173.931	256520.0
1376	0.644	0.694	-5.136	0.0264	0.00521	0.000217	0.106	0.391	102.005	283227.0
1377	0.484	0.422	-7.245	0.0321	0.802	0.0	0.0913	0.368	78.996	216973.0
1378	0.547	0.794	-11.047	0.0719	0.00238	0.0	0.11	0.532	127.567	293036.0
1379	0.506	0.699	-3.834	0.0348	0.569	0.0	0.158	0.901	103.463	141387.0
1380	0.657	0.639	-7.527	0.0412	0.581	0.0	0.278	0.674	124.882	234493.0
1381	0.592	0.763	-10.386	0.036	0.0034	0.689	0.043	0.958	100.851	251440.0
1382	0.688	0.772	-6.276	0.0291	0.00622	7.42e-05	0.073	0.43	114.975	224493.0
1383	0.913	0.603	-4.892	0.226	0.0272	0.000503	0.167	0.497	123.061	234093.0
1384	0.696	0.543	-8.73	0.0454	0.438	3.29e-05	0.394	0.3	115.983	198405.0
1385	0.681	0.684	-7.417	0.0277	0.118	0.0	0.109	0.534	107.03	227473.0
1386	0.492	0.859	-4.274	0.0332	0.0659	0.0	0.0756	0.251	92.474	223853.0
1387	0.826	0.612	-3.891	0.0982	0.00681	0.0	0.0889	0.756	120.057	187133.0
1388	0.572	0.927	-3.287	0.0443	0.00978	0.00183	0.0684	0.708	172.97	331747.0
1389	0.563	0.931	-3.912	0.203	0.000112	0.00189	0.114	0.318	124.965	189933.0
1390	0.691	0.64	-5.087	0.0384	0.0247	5.24e-06	0.2	0.452	101.991	210227.0
1391	0.546	0.85	-4.315	0.0322	0.0123	0.0	0.193	0.584	135.162	214160.0
1392	0.372	0.57	-7.305	0.0305	0.517	2.57e-06	0.141	0.234	179.907	291333.0
1393	0.646	0.636	-15.222	0.0421	0.00761	0.165	0.055	0.852	126.629	225827.0
1394	0.575	0.786	-4.353	0.0296	0.252	0.0	0.159	0.518	96.102	230093.0
1395	0.431	0.803	-4.459	0.0364	0.00167	0.0	0.331	0.309	147.048	246410.0
1396	0.56	0.768	-4.789	0.0242	0.397	2.05e-05	0.537	0.643	88.75	203533.0
1397	0.647	0.822	-4.662	0.183	0.219	0.0	0.0908	0.962	160.019	232720.0
1398	0.675	0.597	-11.329	0.0337	0.0534	0.0	0.0986	0.828	108.875	161160.0
1399	0.526	0.963	-5.483	0.0398	0.00133	0.00427	0.173	0.59	136.117	238053.0
1400	0.618	0.443	-9.681	0.0526	0.469	0.0	0.0829	0.167	119.949	198853.0
1401	0.286	0.292	-11.294	0.0362	0.514	0.0	0.0713	0.0635	131.58	183792.0
1402	0.665	0.645	-9.181	0.0352	0.613	0.0	0.33	0.749	78.115	204600.0
1403	0.337	0.893	-5.445	0.0411	0.000403	3.06e-05	0.524	0.365	130.105	220827.0
1404	0.569	0.932	-5.659	0.0388	0.000496	0.0342	0.259	0.944	120.858	300440.0
1405	0.524	0.878	-3.108	0.0346	0.0012	0.0	0.098	0.59	130.989	199187.0
1406	0.577	0.527	-9.21	0.0374	0.563	0.000191	0.114	0.228	96.101	274000.0
1407	0.45	0.285	-11.732	0.0281	0.383	0.0	0.0864	0.288	79.017	230693.0
1408	0.357	0.283	-9.759	0.0431	0.855	0.0	0.0785	0.201	178.091	212000.0
1409	0.69	0.871	-5.484	0.0329	0.0359	0.000843	0.0347	0.561	121.984	220160.0
1410	0.584	0.696	-3.836	0.0694	0.000728	0.0	0.184	0.699	137.112	153347.0
1411	0.404	0.79	-5.281	0.0434	0.089	4.75e-06	0.124	0.329	83.978	187948.0
1412	0.661	0.205	-14.526	0.0456	0.881	0.918	0.0984	0.221	153.874	151169.0
1413	0.325	0.532	-7.208	0.0308	0.496	0.0	0.134	0.162	129.021	220840.0
1414	0.736	0.717	-8.411	0.0328	0.0218	0.00496	0.287	0.73	125.994	197333.0
1415	0.724	0.471	-11.143	0.0358	0.448	2.5e-06	0.218	0.442	97.211	295693.0
1416	0.653	0.728	-8.725	0.0378	0.0092	0.0142	0.325	0.59	117.056	255280.0
1417	0.569	0.86	-5.827	0.028	0.21	3.1e-06	0.241	0.181	103.018	241413.0
1418	0.751	0.939	-3.305	0.0466	0.0521	0.00056	0.477	0.905	112.041	200440.0
1419	0.656	0.828	-4.244	0.207	0.121	0.0	0.247	0.801	171.976	218733.0
1420	0.284	0.875	-6.069	0.0422	0.00752	0.000461	0.402	0.595	75.009	340907.0
1421	0.694	0.547	-12.864	0.431	0.219	0.0	0.0725	0.772	117.726	178625.0
1422	0.729	0.78	-7.604	0.0631	0.114	0.106	0.0759	0.795	111.833	274000.0
1423	0.68	0.315	-8.425	0.0391	0.913	0.0	0.712	0.361	117.614	236787.0
1424	0.822	0.847	-6.729	0.0917	0.0854	0.0	0.0452	0.668	107.908	202800.0
1425	0.698	0.78	-6.401	0.0313	0.061	0.00781	0.38	0.847	139.023	260133.0
1426	0.684	0.921	-6.039	0.0414	0.0377	0.000358	0.055	0.775	101.991	247800.0
1427	0.616	0.47	-6.092	0.0253	0.291	0.0	0.111	0.325	80.03	210507.0
1428	0.828	0.492	-9.744	0.0276	0.0644	0.00428	0.128	0.789	120.151	257800.0
1429	0.457	0.806	-6.123	0.0443	0.068	0.0	0.106	0.883	92.075	220853.0
1430	0.599	0.776	-5.292	0.0437	0.0443	0.0	0.0379	0.831	117.912	210427.0
1431	0.628	0.898	-5.95	0.0342	0.00304	0.0095	0.193	0.724	103.062	203093.0
1432	0.807	0.75	-8.29	0.0315	0.0346	0.000179	0.149	0.797	106.389	211493.0
1433	0.516	0.801	-5.059	0.0339	0.00927	0.0	0.352	0.541	128.945	232584.0
1434	0.634	0.382	-12.877	0.0363	0.759	0.0021	0.101	0.2	81.971	188573.0
1435	0.867	0.957	-0.138	0.274	0.23	0.000973	0.0812	0.964	117.125	144103.0
1436	0.722	0.961	-4.812	0.0514	0.0883	0.61	0.278	0.91	126.113	229165.0
1437	0.701	0.844	-4.485	0.0766	0.0312	5.37e-05	0.296	0.24	120.004	183803.0
1438	0.502	0.322	-7.59	0.039	0.0146	0.0	0.0597	0.168	185.655	202498.0
1439	0.765	0.484	-6.96	0.0738	0.699	0.0	0.12	0.507	80.003	194893.0
1440	0.786	0.807	-5.344	0.0398	0.00489	7.14e-05	0.0552	0.814	92.502	214160.0
1441	0.556	0.679	-5.839	0.0253	0.244	0.0	0.0592	0.32	109.963	238840.0
1442	0.729	0.999	-3.259	0.0702	0.00476	0.00545	0.375	0.704	137.989	199600.0
1443	0.881	0.874	-4.505	0.139	0.0175	1.14e-06	0.154	0.858	107.891	227933.0
1444	0.439	0.795	-4.32	0.041	0.0343	0.0	0.316	0.315	135.829	237200.0
1445	0.493	0.242	-13.593	0.0291	0.68	0.0	0.071	0.345	130.258	258600.0
1446	0.526	0.447	-9.268	0.0274	0.00283	0.0301	0.109	0.183	74.995	212432.0
1447	0.482	0.71	-3.682	0.0262	0.00569	0.0	0.168	0.203	95.003	255773.0
1448	0.713	0.535	-7.073	0.0308	0.00591	5.4e-05	0.115	0.551	102.602	150613.0
1449	0.84	0.707	-6.957	0.0514	0.0973	0.0	0.27	0.697	129.532	202200.0
1450	0.209	0.417	-8.74	0.0338	0.164	0.00196	0.113	0.124	138.178	295533.0
1451	0.398	0.927	-4.212	0.0567	6.2e-05	0.000177	0.0575	0.311	77.106	260027.0
1452	0.367	0.452	-10.422	0.0307	0.0353	0.00228	0.689	0.189	113.066	520787.0
1453	0.471	0.881	-4.483	0.0467	0.0588	0.000378	0.26	0.544	169.898	158573.0
1454	0.421	0.517	-11.49	0.035	0.526	1.82e-06	0.136	0.109	84.011	272107.0
1455	0.762	0.651	-13.34	0.0655	0.00198	0.856	0.111	0.941	130.395	449160.0
1456	0.598	0.86	-6.612	0.032	0.0852	1.36e-05	0.149	0.556	103.24	326000.0
1457	0.545	0.842	-7.836	0.0357	0.000174	0.108	0.0879	0.966	158.767	306680.0
1458	0.438	0.489	-11.568	0.0465	0.0103	1.22e-05	0.442	0.182	136.077	125480.0
1459	0.395	0.955	-3.799	0.0488	0.00962	0.0	0.36	0.658	140.219	199067.0
1460	0.724	0.491	-6.024	0.0296	0.018	1.29e-05	0.0887	0.383	105.046	170746.0
1461	0.767	0.869	-7.323	0.0334	0.111	0.0688	0.0815	0.849	124.254	316138.0
1462	0.392	0.402	-9.961	0.0536	0.288	0.0	0.243	0.228	143.883	354320.0
1463	0.773	0.859	-4.913	0.0747	0.0855	0.00018	0.914	0.813	118.458	357267.0
1464	0.768	0.829	-5.109	0.0313	0.0964	2.92e-05	0.097	0.962	118.773	234333.0
1465	0.365	0.513	-13.034	0.0357	0.0208	0.000147	0.205	0.739	80.647	331200.0
1466	0.437	0.372	-9.0	0.0373	0.784	0.0	0.107	0.439	141.786	174380.0
1467	0.541	0.899	-6.261	0.0633	0.0178	2.95e-06	0.286	0.829	106.676	212973.0
1468	0.795	0.433	-8.927	0.0324	0.0853	0.000284	0.0762	0.6	108.947	258013.0
1469	0.739	0.459	-14.42	0.0294	0.129	0.0194	0.0474	0.892	107.115	222320.0
1470	0.542	0.905	-5.653	0.054	0.00172	0.0104	0.136	0.374	153.398	203347.0
1471	0.663	0.903	-2.529	0.0294	0.0421	1.44e-05	0.131	0.775	122.206	253400.0
1472	0.768	0.829	-5.109	0.0313	0.0964	2.92e-05	0.097	0.962	118.773	234333.0
1473	0.684	0.545	-6.885	0.121	0.159	0.0	0.102	0.407	143.049	135264.0
1474	0.787	0.63	-12.295	0.0609	0.0274	6.69e-06	0.161	0.882	125.347	267293.0
1475	0.749	0.897	-6.447	0.035	0.0124	0.312	0.0987	0.962	121.001	325480.0
1476	0.461	0.936	-6.866	0.109	0.435	9.13e-05	0.124	0.804	172.404	252467.0
